,sf,events,var_mix
101,2.611628541281068,4,0.0
102,2.5861515672587236,3,0.0
103,2.5706307329957054,5,0.0
104,2.571101644326028,1,0.0
105,2.5664657356432006,4,0.0
106,2.4722043758556054,16,0.0
107,2.4698505458934314,1,0.0
108,2.4619318140920683,1,0.0
109,2.2253325278253278,3,0.0
110,2.194289299904101,1,0.0
111,2.184363970080812,4,0.0
112,2.150839577814037,3,0.0
113,2.0911349532206143,2,0.0
114,2.077080244806367,2,0.0
115,2.072003367616239,1,0.0
116,2.0757099623063446,4,0.0
117,2.08396951988725,2,0.0
118,2.0871843053301227,1,0.0
119,2.094880318132425,4,0.0
120,2.083864521412034,1,0.0
121,2.06979610894264,1,0.0
122,2.063444052627199,2,0.0
123,2.026375872328852,2,0.0
124,2.021046696022615,2,0.0
125,1.968544781929496,6,0.0
126,1.959506666266767,5,0.0
127,1.9548531249797092,1,0.0
128,1.9469071639202884,2,0.0
129,1.9395141596686536,2,0.0
130,1.8308032691185976,9,0.0
131,1.8072261199344364,4,0.0
132,1.801255668185419,2,0.0
133,1.526405974897643,18,0.0
134,1.4863960759081913,3,0.0
135,1.443900663002408,4,0.0
136,1.2880159811198966,8,0.0
137,1.2708841792273686,1,0.0
138,1.2582813292236243,3,0.0
139,1.2248174613700908,3,0.0
140,1.224919407129354,1,0.0
141,1.226178448742514,2,0.0
142,1.2211610316231276,2,0.0
143,1.2172316442528033,1,0.0
144,1.197199126522524,2,0.0
145,1.1593880403547858,8,0.0
146,1.0899824460403333,8,0.0
147,1.0664986899272606,4,0.0
148,1.0180408708122994,2,0.0
149,1.008184854229759,5,0.0
150,1.0095559424968286,1,0.0
151,1.0146328371667572,2,0.0
152,1.021447159005987,1,0.0
153,1.0126628105893718,7,0.0
154,0.9949317711332423,1,0.0
155,0.9774218139558162,6,0.0
156,0.9737943866431231,1,0.0
157,0.9755435068454782,4,0.0
158,0.9967700414510697,3,0.0
159,1.0080993099500093,2,0.0
160,1.0081109202025758,1,0.0
161,1.0840654198830875,11,0.0
162,1.1067289520314123,1,0.0
163,1.200714159695237,6,0.0
164,1.2187139101884235,7,0.0
165,1.2313003622887135,2,0.0
166,1.2358824881895119,1,0.0
167,1.2614493847646304,7,0.0
168,1.2829237914390434,2,0.0
169,1.2694195267491237,7,0.0
170,1.2495460753422634,1,0.0
171,1.2490777077953423,1,0.0
172,1.2313099683605837,2,0.0
173,1.1671058160752756,4,0.0
174,1.0713065880446868,8,0.0
175,0.9720222338433433,6,0.0
176,0.8770277769204162,7,0.0
177,0.7758483389286288,6,0.0
178,0.7732547340597582,1,0.0
179,0.7111588938698993,10,0.0
180,0.6641228891206122,5,0.0
181,0.628310315338154,2,0.0
182,0.6199422342218793,1,0.0
183,0.5654064746638714,9,0.0
184,0.5604245326182103,3,0.0
185,0.5519310540988324,2,0.0
186,0.5150452381734677,3,0.0
187,0.4067665441986601,7,0.0
188,0.41906898765585826,6,0.0
189,0.42187312787976816,6,0.0
190,0.4245807621582087,1,0.0
191,0.42865897663273433,2,0.0
192,0.4335029297329586,2,0.0
193,0.46352569828425333,3,0.0
194,0.4952392532565185,6,0.0
195,0.5047855881998325,1,0.0
196,0.5456026841282616,4,0.0
197,0.5592622866987166,3,0.0
198,0.589791736882087,7,0.0
199,0.6063721951154,3,0.0
200,0.6088967534904973,2,0.0
201,0.6172432621224517,1,0.0
202,0.6189348651672798,5,0.0
203,0.6195391716377633,1,0.0
204,0.619575603379394,1,0.0
205,0.6198680833868224,1,0.0
206,0.6202350079228977,1,0.0
207,0.6202786100984115,1,0.0
208,0.6406054886913706,6,0.0
209,0.6606008335872525,2,0.0
210,0.6660572050587173,1,0.0
211,0.6705254727373304,10,0.0
212,0.6260941396259462,8,0.0
213,0.5449746937261475,15,0.0
214,0.44539552704231394,20,0.0
215,0.3650878215109948,14,0.0
216,0.34284131165246784,4,0.0
217,0.31598964522088346,2,0.0
218,0.3133818834285083,1,0.0
219,0.2882798711865914,2,0.0
220,0.2667502424342034,2,0.0
221,0.2595164558958758,3,0.0
222,0.24458931716035498,3,0.0
223,0.24219812496405213,1,0.0
224,0.23927154195782935,1,0.0
225,0.22122709093591475,2,0.0
226,0.20691866250336435,1,0.0
227,0.15621686547573846,8,0.0
228,0.15193639693981698,11,0.0
229,0.15984147686140548,10,0.0
230,0.16636001119871144,4,0.0
231,0.16748736468318492,4,0.0
232,0.16740660901371227,1,0.0
233,0.16688185654716714,1,0.0
234,0.16568091642036617,13,0.0
235,0.16520362611896486,1,0.0
236,0.1450213659944581,7,0.0
237,0.1406755367887082,4,0.0
238,0.09662123400378476,14,0.0
239,0.09557010728995764,1,0.0
240,0.04759114424030332,14,0.0
241,0.04807945863332432,3,0.0
242,0.062340515774304085,14,0.0
243,0.06580831308976524,4,0.0
244,0.0697112699932667,7,0.0
245,0.07424155494860142,5,0.0
246,0.07502194210425525,1,0.0
247,0.09632851572706254,7,0.0
248,0.11163409841834318,4,0.0
249,0.1304628928254962,4,0.0
250,0.13650880189522574,2,0.0
251,0.14330287823988175,1,0.0
252,0.1598020587747657,3,0.0
253,0.20913342200113416,4,0.0
254,0.22044552341671472,4,0.0
255,0.23361196872435333,3,0.0
256,0.2724630060029194,10,0.0
257,0.3160851664210549,9,0.0
258,0.33029763315264965,2,0.0
259,0.34718566825594493,3,0.0
260,0.35174240728913136,2,0.0
261,0.4058554422615062,10,0.0
262,0.4259492893081023,3,0.0
263,0.4488782529273909,1,0.0
264,0.4542004377866645,2,0.0
265,0.48798518075590663,1,0.0
266,0.4982594562339668,1,0.0
267,0.5274260201483525,4,0.0
268,0.5768732838354449,1,0.0
269,0.6703052547750855,7,0.0
270,0.6708045082522227,1,0.0
271,0.7590704731027941,11,0.0
272,0.7733868023498266,2,0.0
273,0.7911290835635152,9,0.0
274,0.7920137159038155,1,0.0
275,0.7685750535795806,9,0.0
276,0.7297204571266551,4,0.0
277,0.7187068613800038,1,0.0
278,0.6094619704811195,11,0.0
279,0.6070653932232921,1,0.0
280,0.6033824612191356,1,0.0
281,0.5701803910647734,1,0.0
282,0.5205331136640043,3,0.0
283,0.5053612056979109,1,0.0
284,0.48001144710287197,4,0.0
285,0.46898419684756903,12,0.0
286,0.4694270511617229,2,0.0
287,0.45338153730725705,5,0.0
288,0.44398015537609054,2,0.0
289,0.4174152123656825,4,0.0
290,0.3902741977282664,4,0.0
291,0.38464121777722216,2,0.0
292,0.3761258203245664,2,0.0
293,0.3746669494533003,2,0.0
294,0.37727711422408783,8,0.0
295,0.41401674305479974,5,0.0
296,0.46877692753256,13,0.0
297,0.5138305798454946,11,0.0
298,0.6274146039473657,23,0.0
299,0.6441083233933304,2,0.0
300,0.6602974018342501,3,0.0
301,0.5934090782310323,21,0.0
302,0.5878100133923091,1,0.0
303,0.5821329657435598,9,0.0
304,0.5743791116493917,6,0.0
305,0.5892992226107875,5,0.0
306,0.6191855555904497,3,0.0
307,0.6519519829168477,4,0.0
308,0.6768157835039892,2,0.0
309,0.6830166830910017,2,0.0
310,0.7866781571864488,9,0.0
311,0.8493317436694479,10,0.0
312,0.9250379852302744,12,0.0
313,0.9112056801529961,2,0.0
314,0.8826326640300782,7,0.0
315,0.8254544536185952,11,0.0
316,0.819363863958078,2,0.0
317,0.7344373256909285,7,0.0
318,0.7028923036242035,4,0.0
319,0.5583971857797173,11,0.0
320,0.5286541050492405,2,0.0
321,0.5074325343161906,1,0.0
322,0.4996036071639542,1,0.0
323,0.49854115315148717,1,0.0
324,0.4262987554743079,8,0.0
325,0.3982593111219675,3,0.0
326,0.37112833114385313,2,0.0
327,0.34986345810609876,3,0.0
328,0.33356428539091476,1,0.0
329,0.3249432700704553,1,0.0
330,0.25925092091574714,12,0.0
331,0.2547982557867078,1,0.0
332,0.23149642733784387,2,0.0
333,0.2307845524356918,1,0.0
334,0.22147435748813363,1,0.0
335,0.21871698820893795,1,0.0
336,0.21810549043701802,4,0.0
337,0.21798656781503908,2,0.0
338,0.18341858801786473,8,0.0
339,0.1841405099085608,1,0.0
340,0.19103072018216974,6,0.0
341,0.2602388439008571,20,0.0
342,0.29736555808568305,8,0.0
343,0.3159871141091565,3,0.0
344,0.31900286141102535,1,0.0
345,0.3584160986509354,6,0.0
346,0.37545664822533154,3,0.0
347,0.412922983077158,5,0.0
348,0.46775650101418775,7,0.0
349,0.5073975375899326,6,0.0
350,0.5989926547092586,8,0.0
351,0.6223829479773024,1,0.0
352,0.6491825944900088,5,0.0
353,0.8394638936732901,9,0.0
354,0.865479467073084,1,0.0
355,0.8665776610077378,1,0.0
356,0.8735958121884726,2,0.0
357,0.901654789814507,2,0.0
358,0.9239908010680394,1,0.0
359,0.9678904208227009,3,0.0
360,0.978667409204912,1,0.0
361,1.080776863100389,5,0.0
362,1.1030944957990492,2,0.0
363,1.2078667335296722,5,0.0
364,1.2513941979263865,3,0.0
365,1.2356781230590062,6,0.0
366,1.2355987224948983,1,0.0
367,1.2378291102749766,2,0.0
368,1.2479141732801338,4,0.0
369,1.2351102514935128,1,0.0
370,1.1324112763735374,6,0.0
371,1.1277764573627385,1,0.0
372,1.1225107972925907,1,0.0
373,1.0624871920890844,6,0.0
374,1.010780055198568,3,0.0
375,0.9761170745481436,1,0.0
376,0.8680460967596367,7,0.0
377,0.8334536012041656,3,0.0
378,0.7827305348024483,7,0.0
379,0.716429812279043,4,0.0
380,0.703502589006705,2,0.0
381,0.5948568649497896,10,0.0
382,0.5234675498556539,6,0.0
383,0.45505169611569957,4,0.0
384,0.4367927504789284,3,0.0
385,0.4289776241392477,2,0.0
386,0.366749754063888,10,0.0
387,0.3249441026528619,6,0.0
388,0.3179581462940501,2,0.0
389,0.3077142856830536,3,0.0
390,0.2933249160626804,3,0.0
391,0.28691715693254904,1,0.0
392,0.2808189968285947,2,0.0
393,0.27567618034028046,1,0.0
394,0.27083533370430907,2,0.0
395,0.2564846012472946,2,0.0
396,0.23022599275389535,4,0.0
397,0.20345822145476444,5,0.0
398,0.20052235629539772,3,0.0
399,0.1821141114757135,7,0.0
400,0.18433336314123266,5,0.0
401,0.18437002793274937,2,0.0
402,0.1854253187426856,12,0.0
403,0.2070292663233116,4,0.0
404,0.21535278681233957,3,0.0
405,0.2178143130230659,1,0.0
406,0.2322343895028975,4,0.0
407,0.25756709867682515,3,0.0
408,0.304884439066434,4,0.0
409,0.31605826169828066,4,0.0
410,0.3181540792351924,2,0.0
411,0.32455325196933865,3,0.0
412,0.32456184706285796,6,0.0
413,0.32450650738958237,1,0.0
414,0.3220292348251804,2,0.0
415,0.282776011432367,4,0.0
416,0.2822588754526582,1,0.0
417,0.2588698043721628,5,0.0
418,0.25513955863313015,1,0.0
419,0.24503305804263287,2,0.0
420,0.2300859535467294,1,0.0
421,0.14097779996795043,15,0.0
422,0.10259653253538432,12,0.0
423,0.084729528474637,14,0.0
424,0.034808197935835006,11,0.0
425,0.03368276339495558,1,0.0
426,0.02693123631263109,3,0.0
427,0.026877695163291308,1,0.0
428,0.02605477780201965,2,0.0
429,0.02504184004234821,3,0.0
430,0.023934601016307455,2,0.0
431,0.020112040357914942,5,0.0
432,0.012914399619945793,3,0.0
433,0.01269361054346147,2,0.0
434,0.012176670806160538,1,0.0
435,0.011881714079870775,2,0.0
436,0.012024996696823793,5,0.0
437,0.012287084847006058,1,0.0
438,0.013640924438380038,5,0.0
439,0.017798873135530253,3,0.0
440,0.021670690673265786,5,0.0
441,0.022402348644814458,5,0.0
442,0.02404602170930041,1,0.0
443,0.025621822127093047,2,0.0
444,0.03616377517142687,3,0.0
445,0.03727651917217687,1,0.0
446,0.03939371915025165,3,0.0
447,0.04828002356379587,6,0.0
448,0.053750097675556455,2,0.0
449,0.07015965628241981,2,0.0
450,0.0702183679175235,1,0.0
451,0.09954473055564614,10,0.0
452,0.1026599558738425,1,0.0
453,0.11178519670860773,2,0.0
454,0.11679987996149513,1,0.0
455,0.11877971235444344,1,0.0
456,0.12251063807098649,1,0.0
457,0.13944211652726818,7,0.0
458,0.1445776938700202,3,0.0
459,0.14606780115415843,1,0.0
460,0.20734872495132703,16,0.0
461,0.24089713012021138,5,0.0
462,0.27469056597619973,5,0.0
463,0.28684058461248624,2,0.0
464,0.3071733094657744,12,0.0
465,0.3309151606923657,3,0.0
466,0.3795338688608534,11,0.0
467,0.39988417502738377,3,0.0
468,0.414871254832248,4,0.0
469,0.46198053300563013,10,0.0
470,0.4660870762285349,3,0.0
471,0.46812540856737994,1,0.0
472,0.4782314267038617,2,0.0
473,0.48751682999610324,3,0.0
474,0.48978579374021525,2,0.0
475,0.48832781393414026,4,0.0
476,0.48256752668211883,4,0.0
477,0.4766418519626202,1,0.0
478,0.47299660431672846,2,0.0
479,0.4701477412661035,1,0.0
480,0.465402255950771,1,0.0
481,0.46480913198364726,1,0.0
482,0.4365504384983745,5,0.0
483,0.4363987073669731,1,0.0
484,0.4327750479509624,2,0.0
485,0.42103264688744657,6,0.0
486,0.41703633765473863,3,0.0
487,0.418642374511197,1,0.0
488,0.4202054175803566,1,0.0
489,0.44413000128756874,3,0.0
490,0.466460122216646,3,0.0
491,0.4723611002319482,1,0.0
492,0.4807637030655554,2,0.0
493,0.5103696055098417,5,0.0
494,0.5204990037080718,1,0.0
495,0.5221511230464458,1,0.0
496,0.5240680469058004,1,0.0
497,0.524593198382575,1,0.0
498,0.5371706554398378,2,0.0
499,0.5394210369691917,1,0.0
500,0.614646230856903,9,0.0
501,0.6317410884497039,2,0.0
502,0.6340386654476827,1,0.0
503,0.646298127098345,1,0.0
504,0.6655104343806928,2,0.0
505,0.666621281488992,1,0.0
506,0.7525015970598231,5,0.0
507,0.7532781501786231,1,0.0
508,0.7985251531657297,3,0.0
509,0.8912524521791353,11,0.0
510,0.8662316754544214,2,0.0
511,0.8521802873768768,3,0.0
512,0.843132517226214,2,0.0
513,0.8202101465402584,5,0.0
514,0.8086107380004153,1,0.0
515,0.7923540225265501,1,0.0
516,0.6370358607853583,9,0.0
517,0.5734010052976332,5,0.0
518,0.5694530884030731,2,0.0
519,0.5656379690324285,1,0.0
520,0.4927419624426719,9,0.0
521,0.40651241908763763,9,0.0
522,0.3587508344507226,11,0.0
523,0.3585543517726215,1,0.0
524,0.3336922681167513,2,0.0
525,0.3190777556013266,2,0.0
526,0.2784891251802386,6,0.0
527,0.24533162195273725,4,0.0
528,0.24285515309594213,2,0.0
529,0.23194136684371983,4,0.0
530,0.2196248316801538,7,0.0
531,0.20734005417623222,4,0.0
532,0.17522204230712654,6,0.0
533,0.17157567390982134,1,0.0
534,0.17153401165712062,1,0.0
535,0.15618875841207974,5,0.0
536,0.14957238391418656,4,0.0
537,0.15856738777298984,3,0.0
538,0.16192537277680896,1,0.0
539,0.18948398789559956,8,0.0
540,0.23284565844303917,2,0.0
541,0.2347997949328666,2,0.0
542,0.2358245476192448,4,0.0
543,0.22678169399454623,7,0.0
544,0.1843024959693885,10,0.0
545,0.1782339138749666,1,0.0
546,0.1739461223794619,1,0.0
547,0.16165168354554071,3,0.0
548,0.1262388686163736,9,0.0
549,0.10285944717369215,5,0.0
550,0.05927293150740541,12,0.0
551,0.04714552182032368,2,0.0
552,0.04652395827192835,1,0.0
553,0.042914879392146506,1,0.0
554,0.03494629030625097,3,0.0
555,0.03447601221901668,1,0.0
556,0.030615442219710784,2,0.0
557,0.012837852033063531,9,0.0
558,0.009471210366406099,5,0.0
559,0.0063327125146500195,9,0.0
560,0.00791547157914361,8,0.0
561,0.008113605206127802,1,0.0
562,0.012351499444277499,5,0.0
563,0.013211471596406501,3,0.0
564,0.02844488385541868,7,0.0
565,0.0321941795405993,2,0.0
566,0.033092817154057645,1,0.0
567,0.03769551490984842,2,0.0
568,0.05643628984397733,10,0.0
569,0.058044839805129714,1,0.0
570,0.06727902901403011,4,0.0
571,0.08989074731469449,14,0.0
572,0.09962956346448408,3,0.0
573,0.10579682558300799,4,0.0
574,0.11493923006306005,2,0.0
575,0.15729793488101557,11,0.0
576,0.17368748700073605,5,0.0
577,0.17436878153353985,1,0.0
578,0.2046265240580043,5,0.0
579,0.2175794320882701,1,0.0
580,0.23859163981408724,4,0.0
581,0.2513404594066271,3,0.0
582,0.43389336221466873,24,0.0
583,0.45526589711083953,3,0.0
584,0.48180339260596095,3,0.0
585,0.49766427531418145,2,0.0
586,0.5009871598501588,1,0.0
587,0.5244916464422914,8,0.0
588,0.5282056391376818,2,0.0
589,0.5323033380685003,5,0.0
590,0.5499648000675148,5,0.0
591,0.5514465783900271,2,0.0
592,0.5406026401937305,8,0.0
593,0.5354966641527006,1,0.0
594,0.49167073170672115,15,0.0
595,0.41746621170417525,7,0.0
596,0.39649800860558837,5,0.0
597,0.36803203015486563,6,0.0
598,0.2774746987482402,12,0.0
599,0.2299745688016008,4,0.0
600,0.19834217654480685,5,0.0
601,0.19337916033809097,2,0.0
602,0.16999027013189355,2,0.0
603,0.16502839006852305,1,0.0
604,0.11599867985564467,17,0.0
605,0.11342455822347507,3,0.0
606,0.11245889588754678,2,0.0
607,0.10478563106497313,14,0.0
608,0.10752092726332454,2,0.0
609,0.11003938637789712,2,0.0
610,0.10591853900664717,4,0.0
611,0.10148374858620632,4,0.0
612,0.10431887024515181,3,0.0
613,0.1046269989400856,1,0.0
614,0.10630264890988653,6,0.0
615,0.10376034260862262,1,0.0
616,0.09722311060969681,2,0.0
617,0.07029436469594824,8,0.0
618,0.057717546788980924,3,0.0
619,0.042037016501195575,4,0.0
620,0.041859111666803506,1,0.0
621,0.03989694570215754,2,0.0
622,0.03857435905541966,2,0.0
623,0.03846806713414265,6,0.0
624,0.0390522185234694,1,0.0
625,0.04670215868434876,5,0.0
626,0.04792495703075232,1,0.0
627,0.05810171480873847,15,0.0
628,0.06856809452651096,5,0.0
629,0.07732618773619555,4,0.0
630,0.12634728906741902,10,0.0
631,0.17564866161967285,12,0.0
632,0.20413199978555394,4,0.0
633,0.2413374925053838,5,0.0
634,0.2455857972085539,1,0.0
635,0.2574200364168111,4,0.0
636,0.27010427318265673,2,0.0
637,0.27283368767793187,2,0.0
638,0.28314129986925585,3,0.0
639,0.322553319332418,7,0.0
640,0.33812084258038116,2,0.0
641,0.3584968770622836,1,0.0
642,0.35884495449119014,1,0.0
643,0.3667068492239585,2,0.0
644,0.40206425860205786,4,0.0
645,0.4050306728572947,1,0.0
646,0.4925359014553021,26,0.0
647,0.4875365271438006,2,0.0
648,0.48177149951407827,1,0.0
649,0.48026876855428235,2,0.0
650,0.4194968547958618,11,0.0
651,0.4187978797038479,1,0.0
652,0.30482306998828257,15,0.0
653,0.2928003181773332,6,0.0
654,0.25877182896860534,9,0.0
655,0.25234947802469565,2,0.0
656,0.24475380162109148,3,0.0
657,0.22652485412555715,2,0.0
658,0.1860726287562897,6,0.0
659,0.1803423966961525,2,0.0
660,0.1726529277402153,2,0.0
661,0.15895021124199024,6,0.0
662,0.15547150419837402,5,0.0
663,0.15532387245641238,2,0.0
664,0.15064290767116115,4,0.0
665,0.1390190074980747,5,0.0
666,0.13886256133203764,1,0.0
667,0.1362969785058593,3,0.0
668,0.13586534141349332,1,0.0
669,0.13547416729314332,1,0.0
670,0.13469378626117856,2,0.0
671,0.12759776002148124,4,0.0
672,0.1255222245126973,2,0.0
673,0.13198761664353723,3,0.0
674,0.13229309276422574,1,0.0
675,0.1423227204426074,2,0.0
676,0.14738656437893882,1,0.0
677,0.15142231446320442,2,0.0
678,0.15402009457474097,1,0.0
679,0.17082446003092813,4,0.0
680,0.19279216192344134,4,0.0
681,0.1983756511542687,1,0.0
682,0.20831758415362173,2,0.0
683,0.2226896471752884,1,0.0
684,0.2800903429380578,6,0.0
685,0.29418576538590985,2,0.0
686,0.3211579476982987,3,0.0
687,0.32834061148515686,2,0.0
688,0.3415638617913197,6,0.0
689,0.368513704801148,9,0.0
690,0.415806114465624,23,0.0
691,0.41167517264001785,1,0.0
692,0.40256233333765645,2,0.0
693,0.40032729970781084,10,0.0
694,0.41323395874967095,7,0.0
695,0.41384349166877676,2,0.0
696,0.401785958197124,8,0.0
697,0.395597785595317,3,0.0
698,0.34870072041063094,9,0.0
699,0.31406983021275864,8,0.0
700,0.2959616918095161,4,0.0
701,0.2600781926571187,16,0.0
702,0.25570664932796944,3,0.0
703,0.23416930255211352,5,0.0
704,0.23251465359494705,1,0.0
705,0.20523903350803882,3,0.0
706,0.17577850788099994,2,0.0
707,0.16746300418284446,4,0.0
708,0.14168736989401945,6,0.0
709,0.1254034865813282,2,0.0
710,0.05926339875756382,9,0.0
711,0.0591712609479616,1,0.0
712,0.048391072004091575,1,0.0
713,0.032911944699873574,14,0.0
714,0.03650699807497684,2,0.0
715,0.036663730193652065,1,0.0
716,0.03671610312831249,1,0.0
717,0.03724832445619722,3,0.0
718,0.03716485936599745,2,0.0
719,0.03855587408114861,3,0.0
720,0.04487126771537927,4,0.0
721,0.05874997260899814,3,0.0
722,0.06162950098332531,1,0.0
723,0.06536368466773423,2,0.0
724,0.08414364121758926,2,0.0
725,0.09569295108353625,2,0.0
726,0.1051634685424163,2,0.0
727,0.10815786572538175,2,0.0
728,0.11226778388343668,2,0.0
729,0.11643024463878285,2,0.0
730,0.1420220222192164,6,0.0
731,0.14533039419524973,2,0.0
732,0.14861629014017885,1,0.0
733,0.2517116955235045,19,0.0
734,0.27845267522335826,3,0.0
735,0.2916528880449358,2,0.0
736,0.30666452325205795,1,0.0
737,0.323310262338235,3,0.0
738,0.32707303398217,1,0.0
739,0.32837766492098713,1,0.0
740,0.33715482481444226,2,0.0
741,0.3424443157231497,2,0.0
742,0.3458988987178434,3,0.0
743,0.34601883018268303,2,0.0
744,0.35270386340851867,4,0.0
745,0.36965381413773835,4,0.0
746,0.3868960644398323,1,0.0
747,0.3870626592576343,1,0.0
748,0.398708740114311,4,0.0
749,0.4136207110351511,1,0.0
750,0.4151130900326742,1,0.0
751,0.41863624080450307,1,0.0
752,0.4368935096996895,3,0.0
753,0.4485755870226278,1,0.0
754,0.454835444767189,1,0.0
755,0.455289278777253,1,0.0
756,0.4650037881502062,1,0.0
757,0.47515947508890793,2,0.0
758,0.4289688212987144,9,0.0
759,0.420509438463074,5,0.0
760,0.42096416173823464,1,0.0
761,0.39385000942737447,7,0.0
762,0.39233092614485,14,0.0
763,0.39571557122902357,1,0.0
764,0.42625924739373483,8,0.0
765,0.4393270666159523,4,0.0
766,0.44036866849639694,1,0.0
767,0.4420346197807646,2,0.0
768,0.44196964203134687,1,0.0
769,0.44205319919859015,1,0.0
770,0.4422176655605496,2,0.0
771,0.44088896324800103,1,0.0
772,0.3623191806624726,9,0.0
773,0.34930533847658546,3,0.0
774,0.34585632934301874,2,0.0
775,0.268658407280362,4,0.0
776,0.21338762804664757,5,0.0
777,0.20709232127949767,1,0.0
778,0.19962516464274002,1,0.0
779,0.1913651823852813,4,0.0
780,0.16215282956841875,4,0.0
781,0.15246177752088555,2,0.0
782,0.1414475906566586,3,0.0
783,0.13204681427975581,1,0.0
784,0.12455038490482838,3,0.0
785,0.09845163953637721,2,0.0
786,0.08929174711276765,1,0.0
787,0.08309566515227948,3,0.0
788,0.06591569351274332,4,0.0
789,0.06374727758719213,2,0.0
790,0.055066162959811024,2,0.0
791,0.03678838037138084,7,0.0
792,0.036321962532624485,1,0.0
793,0.033110380877719524,14,0.0
794,0.0379562096899225,4,0.0
795,0.040220324819550686,1,0.0
796,0.0529736095898654,8,0.0
797,0.059534122929430056,5,0.0
798,0.06179195590282973,3,0.0
799,0.06339068621585894,3,0.0
800,0.0645350435737557,2,0.0
801,0.06635401204784576,2,0.0
802,0.06901818275189896,2,0.0
803,0.07520357783750528,2,0.0
804,0.07667209019002472,1,0.0
805,0.08520425154089516,2,0.0
806,0.10845216196828812,4,0.0
807,0.10902607202689148,1,0.0
808,0.11369825931108572,2,0.0
809,0.11711194262629818,1,0.0
810,0.14317986035850028,5,0.0
811,0.19979808910786548,6,0.0
812,0.22123317355282698,2,0.0
813,0.2312723576614745,1,0.0
814,0.2317408645405374,1,0.0
815,0.24054885199210863,2,0.0
816,0.24260707516198424,2,0.0
817,0.2521027017011902,3,0.0
818,0.26050236697897877,3,0.0
819,0.2610866603536799,2,0.0
820,0.25846668410197293,2,0.0
821,0.2545152304921829,3,0.0
822,0.22891699594247802,10,0.0
823,0.21013505151444536,4,0.0
824,0.20939679741059844,2,0.0
825,0.20914527133827615,3,0.0
826,0.20785945127676195,1,0.0
827,0.21822146089953076,6,0.0
828,0.2277640883392834,6,0.0
829,0.2028678437926045,4,0.0
830,0.19669648390487848,1,0.0
